mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
81,layer3.4.conv2,0.1201663547092014,-0.48079576923878614,-0.4605563781699429,-0.48079567239370874,-0.4605562775496933,113.750404,113.750404,0.7816
81,layer3.4.conv1,0.06370035807291667,-0.4329283609118401,-0.41254851784877977,-0.4329283609118401,-0.41254851784877977,60.530624,60.530624,0.7816
81,layer3.3.conv2,0.12044779459635417,-0.45882337547295754,-0.4427515452246474,-0.45882353170087326,-0.44275170609221015,116.064476,116.064476,0.7816
81,layer3.3.conv1,0.062255859375,-0.4473053419979692,-0.4422874399376524,-0.4473053419979692,-0.4422874399376524,62.289097,62.289097,0.7816
81,layer3.2.conv2,0.1206020779079861,-0.44562633788202966,-0.4453042546251918,-0.44562633788202966,-0.4453042546251918,123.01649,123.01649,0.7816
81,layer3.2.conv1,0.07379828559027778,-0.6307894036207018,-0.689319281526135,-0.6307894036207018,-0.689319281526135,105.8305,105.8305,0.7816
81,layer3.1.conv2,0.1204189724392361,-0.41227934680829775,-0.4647003901460507,-0.41227934680829775,-0.4647003901460507,148.02931,148.02931,0.7816
81,layer3.5.conv1,0.12031724717881945,-0.33088693405019787,-0.25337070586333754,-0.33088693405019787,-0.25337070586333754,98.87545,98.87545,0.7816
82,layer3.0.downsample.0,0.5,0.44981812100649776,0.4225853062660189,0.44981812100649776,0.4225853062660189,96.78888,96.78888,0.7732
82,layer4.2.conv2,0.05700259738498264,-0.46282992661594885,-0.47767370593259667,-0.46282992661594885,-0.47767370593259667,123.05518,123.05518,0.7732
82,layer4.1.conv2,0.055693732367621526,-0.42752371574231035,-0.43343455049682966,-0.42752371574231035,-0.43343455049682966,116.0864,116.0864,0.7732
82,layer2.2.conv2,0.2431708441840278,-0.044028913231242986,0.06204895261483738,-0.044029174968980435,0.06204866183377321,100.790405,100.790405,0.7732
82,layer2.2.conv1,0.24338785807291666,0.0034194855157158393,0.047112980940018444,0.0034194855157158393,0.047112980940018444,114.203,114.203,0.7732
82,layer2.1.conv2,0.24439832899305555,-0.020130728300844586,0.013605947660760898,-0.02013217552641574,0.013604450607542787,116.69027,116.69027,0.7732
82,layer2.1.conv1,0.2436252170138889,-0.0021061209607503993,0.05757506774734067,-0.0021061209607503993,0.05757506774734067,110.8637,110.8637,0.7732
82,layer2.0.downsample.0,0.5,0.4686305174950455,0.4372971846540235,0.46863355756227126,0.43730010227543104,48.606068,48.60607,0.7732
82,layer2.0.conv1,0.368896484375,0.13517339005925172,0.17928470812071085,0.13517339005925172,0.17928470812071085,106.50041,106.50041,0.7732
82,layer1.2.conv2,0.3935546875,0.2975541647343593,0.3639995123209987,0.29755518045651946,0.36400058005641106,90.96125,90.96125,0.7732
82,layer1.2.conv1,0.34814453125,0.2325961488685642,0.2664486902759064,0.23259757888730026,0.2664501595692812,84.15454,84.15454,0.7732
82,layer1.1.conv2,0.4402940538194444,0.2780561309686214,0.3815691723620266,0.2780561309686214,0.3815691723620266,96.312195,96.312195,0.7732
82,layer1.1.conv1,0.4244249131944444,0.26426493651209154,0.3441401578376403,0.264260270675862,0.3441352512259557,95.93863,95.93862,0.7732
82,layer1.0.conv2,0.38818359375,0.20593930114587036,0.26496704983096486,0.20593930114587036,0.26496704983096486,90.09968,90.09968,0.7732
82,fc,0.5,0.22772052594278241,0.7145213641565088,0.22772052594278241,0.7145213641565088,42.389244,42.389244,0.7732
82,layer1.0.conv1,0.28564453125,0.1772158252377259,0.1471353016018927,0.1772158252377259,0.1471353016018927,76.59731,76.59731,0.7732
82,conv1,0.5,0.4131952910003853,0.32533365771743916,0.4131952910003853,0.32533365771743916,57.37036,57.37036,0.7732
82,layer4.2.conv1,0.020545111762152776,-0.5044916177042875,-0.6937011090185129,-0.5044916177042875,-0.6937011090185129,107.58747,107.58747,0.7732
82,layer2.3.conv1,0.03327772352430555,-0.12760455400859833,-0.5310893697058509,-0.12760455400859833,-0.5310893697058509,55.221214,55.221214,0.7732
82,layer2.3.conv2,0.2431098090277778,-0.14824028259040614,-0.19425251363566925,-0.1482399876751554,-0.19425223465179958,138.59872,138.59872,0.7732
82,layer2.0.conv2,0.24327256944444445,-0.055491358390228014,0.039567002935390755,-0.055491358390228014,0.039567002935390755,102.71356,102.71356,0.7732
82,layer3.0.conv2,0.12024943033854167,-0.4207052190078184,-0.5488360255611673,-0.4207052190078184,-0.5488360255611673,201.80182,201.80182,0.7732
82,layer3.0.conv1,0.18156602647569445,-0.2328563493660569,-0.26028242450095945,-0.23285570905056632,-0.2602817836648408,121.5255,121.52549,0.7732
82,layer4.0.downsample.0,0.5,-0.2108780920926463,-0.29175706963183656,-0.2108780920926463,-0.29175706963183656,231.26018,231.26018,0.7732
82,layer4.0.conv2,0.05987972683376736,-0.39360156909662314,-0.5958237847591213,-0.39360156909662314,-0.5958237847591213,274.03546,274.03546,0.7732
82,layer4.0.conv1,0.08964792887369792,-0.44419362125789735,-0.616550297985506,-0.44419362125789735,-0.616550297985506,233.46994,233.46994,0.7732
82,layer3.5.conv2,0.12016126844618055,-0.48100871509815435,-0.4402680806351157,-0.48100871509815435,-0.4402680806351157,105.63457,105.63457,0.7732
82,layer3.5.conv1,0.12028333875868055,-0.3309896581440047,-0.25340538394065626,-0.3309896410761023,-0.2534053357803428,98.82661,98.8266,0.7732
82,layer3.4.conv2,0.1201663547092014,-0.48079576923878614,-0.4605563781699429,-0.48079562397115655,-0.4605562272395544,113.750404,113.750404,0.7732
82,layer3.4.conv1,0.06183200412326389,-0.435371024110297,-0.4172935555010067,-0.435370505959964,-0.41729302076129066,59.187374,59.187374,0.7732
82,layer4.1.conv1,0.0555360582139757,-0.3864978495767819,-0.44338152611950477,-0.3864978495767819,-0.44338152611950477,137.54637,137.54637,0.7732
82,layer3.3.conv1,0.05196974012586805,-0.44763368394020586,-0.4581913513121808,-0.44763368394020586,-0.4581913513121808,54.913307,54.913307,0.7732
82,layer3.2.conv2,0.1206020779079861,-0.4456263552138491,-0.4453042546251918,-0.4456263552138491,-0.4453042546251918,123.01648,123.01648,0.7732
82,layer3.2.conv1,0.07150946723090278,-0.6321636002397771,-0.6933380334300655,-0.6321637017450061,-0.6933381180540809,104.42413,104.42413,0.7732
82,layer3.1.conv2,0.1204189724392361,-0.41227942497887166,-0.4647004891211428,-0.41227969664762537,-0.4647007365587129,148.02933,148.02933,0.7732
82,layer3.1.conv1,0.06363932291666667,-0.5454761737884927,-0.6537990853758184,-0.5454761737884927,-0.6537990853758184,111.01207,111.01207,0.7732
82,layer3.3.conv2,0.12044779459635417,-0.45882353170087326,-0.44275170609221015,-0.45882353170087326,-0.44275170609221015,116.064476,116.064476,0.7732
83,layer3.0.conv2,0.12024943033854167,-0.4210966447481784,-0.5485495591917272,-0.4210966447481784,-0.5485495591917272,201.27614,201.27614,0.7746
